Comment_ID	Text
z12cidk4eyqhjvr1z23etttauynotzlrk04	Good job trump
z13yzfrqdmqpsrelg22vxjdiiwz0fhs3n	It&#39;s about time. Fuck you Obama, enjoy your golf game. Trump is actually getting things done. Important things that we need to do.
z12xs55owouluv3lo22bshpqssfhvlmld	look everybody (in the first 5minutes)Trump has wings of an angel and a Halo. Remember Obama always had horns or something to that effect LOL
z12rcf3rlkftulgou04cdj05swuvyjjbvg4	792 likes WOW . ALWAYS FOR TRUMP VIDEOS..THAT IDIOT PAKIMAN SECULAR TALK IS A LITTLE GIRL BITCH ALWAYS TRYING TO DISS TRUMP LYING ABOUT TRUMP..THE RAPE CASE WAS ALL FOOKIN BS LIES.THE BITCH DROPPED THE CHARGES THREE TIMES SAYING SHE GOT PAYED BUT WUDNT SAY WHO...SECULAR TALK AND HIS BITCH BUM SUPPORTERS ARE PUSSIES.SLAP THEM SLUTTY WHORES
z12jfnoazlaqdtpdg23oipp42zazhx13s	I remember watching Trump in the Republican debates and all of the career politicians thought he would self-implode.  Most of them wouldn&#39;t have the balls to do what he has done in 2 weeks.
z134zpoyqyfpftcuy23fhvlz1nu1dfhec	first of all he said foreign terrorist  , he didnt say specific race. no race hater :)
z12hz30hynvmjt43b220h15quqzrv3aun	Haven&#39;t most of these terrorist attacks come from citizens within the country? This will at least help somewhat I guess
z13sdj44cynxdj34z04cefk5pungjxu4sxw0k	FUCK CNN
z123ypk4tnjlv31wm04cjbdwqp2gt3dbayc0k	All Muslim Brotherhood.will be Dismantled...That&#39;s  the Question.?.
z13xt1ppdnzkdxr0j23ixnza0of3e3c1x	this president is  real, not the  fake president..people hate you because you are genuine, God bless you and be with you sir president  Donald Trump.
z13bxnwjzmaaxnhar04cdltqerfsxn1qkn40k	Omg... I love this man. Go home islam... don&#39;t let the big American door hit you in the ass on the way out.... This is great man.... I have never felt this happy about the USA. Payback time never sounded so good.
z13vcbzxvzn0gr2s122cyzkymkn4z10lx	Fun fact: US was recently downgraded to a &quot;flawed democracy&quot; About time. And quite fitting considering how uneducated americans must be to vote this joker to the highest office.
z13agnbo4lj2c3gh104cfhc4lpnkerk4t30	The man stays to his word.
z12bezhqcyqlzx3i304cinzzxkvqzr3jaaw	WELL DONE TRUMP U ARE HUMILIATING APOSTATE MUSLIMS WHO BELIEVE IN YOUR FAILING COUNTRY . ISLAMIC STATE IS HERE TO STAY 16 YEARS SINCE U AMERICANS GOT THAT SUCKER BLOW ON 9/11 AND U HAVE BEEN SUFFERING SINCE BECAUSE OF YOUR OPPRESSION AGAINST MUSLIMS AND WILL CONTINUE UNTIL MUSLIMS WIN THIS BATTLE AGAINST U AND UR PUPPETS IN ISLAMIC HOLY LANDS . ALLAH AKBAR
z121zruhlvjmjhzea221c5dqlqmgvvgo304	CNN I am fully supportive. of president. trump you need to stop back lashing him which you have done before<br /> he was elected. and after you need also to get over it and accept the results you stupid<br /> Democrats
z13bw11bot25y1pts22bvdvhhrfcc1rka	This a joke! So is your President Trump!<br />The FIRST NATIONS, NATIVE AMERICANS are the FIRST PEOPLES, everyone else realistically is just a tourist and immigrant.. living on Aboriginal first nation peoples lands and sacred country that you don&#39;t belong too, that&#39;s the truth!!<br />Sorry keeping it real!! To all the red-neck, racists/KKK people, get back to your NAZI Man Caves, idiots!! or go back to where your ancestors come from..
z13mdllytvemit2ry04cdby4fsbbg3yoktg0k	Well we have to protect this country first regardless of the idiotic political correctness that has ruled so far
z13mvrdzvxitt5b5104cd5yrpvjjc3zr5fc	911..Pentagon? .. the whole world know US gov was involved, al-Qaeda, ISIS.. all us gov fabrications to justify genocide in the name of oil dollars, let&#39;s hope this is not the cancer that Bush gov. was to the whole world. check on the private intelligence and military organizations that are still being sponsored by the last gov.
z13hdlqgxzrvz1su122gjbfado2xybyep.1485580761740655	Tryingto Begood usa will never be first you fat cunts
z13ftheahkziv1h5404cc5jhymjtshxhqus0k	It&#39;s unfortunate to know that the leader of your country is a fucking idiot
z13ldbqaaz3ghlcpn04chdoqotethjig1cs	Those who are opposing This, first introspect themselves.<br />Instead of criticizing the decision come up with a practical good solution to deal with this Islamic evil radical terrorism.<br />When these terrorists mercilessly killing thousands and thousands of people all over the world, it&#39;s like my way or no way.<br />Abusing women and making them sex slaves and running selling of women industries what the hell these women organizations are doing to stop instead they are criticizing trump and like people all over the world. Media is dead, they only show criticizing trump like people but they don&#39;t show the other side of it.<br />We can&#39;t change their religious books hatred instructions against non muslims it&#39;s muslims duty to work for humanity and respecting other faiths and people but they are failing miserably, so it&#39;s better to stop these people to mingle with non muslims to save humanity. Non Muslims are not using their religious card or their religious books to target others in evil way like Islamic world does. If you don&#39;t give practical working solutions which works good for both worlds then just shut up than just criticizing Trump like people.
z122v54rsyewxlqmf235jbvj3p3eefqim04	I salute you Mr. President and Mr Vice President!
z130efxq4xn3uplml23mctsrhrizhduaj04	The next order is to banish obama from the country. I&#39;m serious about this.
z13vcf5pcy2fetlls222id3byninv1wtj	Trump is a great president  , but he must beware of bad advisers about middle east . Trump should acknowledge that Russia and Iran HAS WON in Syria , and so they make their rules out there . He should not trust his jew son in law Kushner , and the jewish elite ruling USA ; otherwise promoting Zionism will cause a boomerang effect on internal policies which already are made ineffective by the awareness of ethnic differences . W.A.S.P. supremacy is a delicate issue so he has to create a new way to approach different races inside USA .
z13vszexpu3ewble2222xlu42yvyxn2zn04	Finally the US is following North Koreans immigration system. No one gets in
z13fydjx5q3zvt2ue22venmxcrmavnxoy04	thank fuckin god
z134wxsytxrpynkgk04cc5l5epirf1kgapk0k	not all muslims are terrorists.
z13otpyq3lb3izxxm04cdntjvsqoivoibsc0k	This is like living a dream. <br />I never thought I&#39;d see these things in reality. Someone pinch me! <br /><br />I&#39;m an Iranian immigrant to Canada and I cannot tell you how much I love president Trump.<br />He is going after the same SCUM who made me run away from my home country.<br /><br />Islam = Terrorism<br />Socialism = Theft.<br /><br />Long live the western civilization.
z12yin3pstmnfjcic04cjjtp1v34f3hw33w	CNN I see your point but..I don&#39;t want to get blown up, so there&#39;s that.
z12dwdfxgoabdfniz04cg3bgwzf3clgaquc0k	good job Trump, you&#39;ve already done more for this country than obama did in 8 years as President.
z13hsl5qbli0sfqm523mutpqzum4xb4j504	You will NEVER eradicate people that have a strong belief in their faith.<br />You get rid of 1 and 10 more will join.<br />So all this bullshit about getting rid of isis is just a smoke screen to all you red neck yanks who has zero brain cells to actually think about logic.
z12ixb04ezuof1mgz04ch1rhuzj1xvr50hg	Man of his word, he told he would do that. Im starting to respect this man. No compromise whatsoever. Perhaps millions of these Islamist are ok, but if only one of them is willing to kill American soldiers or patriots for some insane stone age lost cause, then fuck it, it happened once, not one of you is coming in, deal with it. Some of these guy are wreaking havoc in Germany were I live, rape crimes, murders, thefts.. They got a nice urban are for them to live, two thousand euros monthly per head. rump would give that money to mutilated soldiers. Dont hate this man so much, you will be grateful to him in four year time.
z13ijhyyen30ubygk04citfp4kets3mpxd4	Pretty soon Mr. President will need a crane to carry his balls as he walks.
z120wl1yhyecihs3z22cvlxxhuefc3f01	Lmao but he omitted Saudi Arabia and Afghanistan. What a moron
z13avtcgykmyt3ke122lxra5kpqhuhnks	thanks
z120v12p5sjgxdibl04cc5dpinboezdygcg	bout dam time somebody with balls gets to n charge Obama was such a pussy
z12ewz4r2kbjsfrzx04cenpxzoqughsich4	My parents were immigrants.. I&#39;ve watched them go through the long paperwork process. When we finally got here, I watched them work their ass off to give me a head start. Been here 16 years, and I&#39;ll proudly say, I&#39;m an American. So yes, I support immigration.. LEGAL immigration. This country has welcomed my family, and I love it. Keep doing ya thing Trump.
z12tfhlotr25vxbjb04cdlfhrmu0i1ursl00k	The terrorists that perpetrated 9-11 were from Saudi Arabia, UAE, Egypt and Lebanon.  None of these are on the list of countries from which refugees will not be accepted.
z13adlt51p3pwxdh504cfpvrsmrsjhvogis	"<a href=""http://www.youtube.com/watch?v=OuDZit1lOkU&amp;t=12m23s"">12:23</a> President Trump... PRESIDENT Trump... This is like the fucking twilight zone"
z13cerf5prfqubfok04ci5ba4vmyht1qsbk	Trump said : yes for Qatar Emirat and Saudi people $$$ but non Sumal Sudanese people hhhhh money is all for this humanity WTF
z135i1rymvecjpvkj22yvt5oryrift54q04	Gobbiled gouck. A complete miss use of words to confuse the masses. People please wake up to this divide, conquer and dominate attitude.
z13nsnszfnaiu3pnq23ljnxhtl35u5cop04	Good on you Mr Trump a man among PC snowflakes and the generally pathetic,  America is so lucky to have a president like yourself....
z13fg3ggopvuetb2d23nwlyiiv3qitde1	I LOVE U TRUMP
z13ztzwr2lqhivven23my3xgik3iwtvaj04	Can someone tell me the update of that Israel meeting??
z13ah3ro5ovpirche04cflbzmmj1xzory1k	this is racist. I know people who are Muslim and Islam and they are the nicest and smartest people I have ever met. I am disappointed at this. it&#39;s bad enough Donald Trump. said to grab them by the bleeeeeeeep. he is a horrible president
z13ydrtonvnggjpui23oshmgekrehdn3d	YES Mr President THANK YOU.<br />Hopefully your VETERANS be prioritized for jobs in the Border Security since they have the experiences for the job.
z12cvh0o1uivun0zs04cdpjzlobme3ajq0s	16 years to late. About time some one had the balls to do it.
z120ut2y4ymtcdihq04cctihyk3nfpegle4	Good! We don&#39;t want muslim terrorists or muslim commies.
z12oufb5dwumifcqp04ch3d42qrwxrqa3fw	go trump<br />Make America Great Again
z12fsnn4wqjyhtrer23uwvk4dpzgwniux	F%!k those news guys.
z13uf3dzdnvgc3kzl04cjrt4uurjcjg5pzk0k	fuk that wall what else you gone do other than make mexicans n muslims go back and build a wall thats  not nothing we need  wasup with jobs that pay more  all you worried bout is a wall gtfo so make america great its make a great wall
z121h3azpofdyx51b22yy1dogmqcgnf1j	Finally....people&#39;s who beliefs condone killing homosexuals, killing women, stoning women, rape of women and children (Mohammed was a pedophile who had sex with a 9 year old) need not come to a civilized society.
z12ms1rykqvqituur23cgb1gbmfqftlqt04	Anyone notice the baphomet behind ?
z12si1u4nk3eypv1422zu30gbprccpctv	He should be vetting these  gun owning domestic terrorists that&#39;s shooting up churches an schools, then calling it mental illness!
z13lshbjqvuecbur404cit24xkiahrw5e3w	If you need any more proof of the  Media&#39;s , plus leftists  liberals ,  soft  racism  of lowered expectations ........just watch  how  this White   non-Dem  President   is held to a higher Moral  Standard than Obama was .  <br />    Trump&#39;s     &#39;Executive Orders&#39;   are being met  with contempt  by the Liberal left  and yet   he is only  demanding that the  laws Obama  chose to ignore   will  now be enforced..... but many of Obama&#39;s  Exec Orders  were to skirt Congress  and create new LAWS   like some  tyrant or King   with Decrees   from the Throne.  <br /><br />     Even after    7  wars  and causing  over 1,000,000  refugees .......Obama  got to keep  his Peace prize  while he also  supported the BLM    Urban terrorists   that  weren&#39;t  tied to cop killings  and the Nation of islam    Black Panther  military wing.  <br />         Liberals are the real   racists and  misogynists  , that&#39;s why they are in bed with the islamist  Jew-hating  wife-beaters .
z13gx3hobna0ujq0q231c3erauqygpayo04	What a load of fake news, funny how he changes his voice to calm, almost humble, and very reasonable, and still talks absolute bullshit, and the  creeparses clap and say how wonderful he is, just like Hitlers followers did.
z121s3zjjuervdbhf04cfhubswiihxvxqeo	Heil Trump
